date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:17	91/91	------	200	untouched ('OK')	text/plain	etag:%225b-4fbc917caaf40%22	http://nicklevine.org/robots.txt		(from )
14:39:17	5577/5577	------	200	untouched ('OK')	text/html	etag:%2215c9-5487979aa4d40%22	http://nicklevine.org/	nicklevine.org/index.html	(from )
14:39:17	3478/3478	------	200	untouched ('OK')	text/html	etag:%22d96-5362cc4eed280%22	http://nicklevine.org/la-finca/	nicklevine.org/la-finca/index.html	(from http://nicklevine.org/)
14:39:17	2615/2615	------	200	untouched ('OK')	text/html	etag:%22a37-4fbc917bb6d00%22	http://nicklevine.org/claude/	nicklevine.org/claude/index.html	(from http://nicklevine.org/)
14:39:17	3711/3711	------	200	untouched ('OK')	text/html	etag:%22e7f-50af7603773c0%22	http://nicklevine.org/cl-log/	nicklevine.org/cl-log/index.html	(from http://nicklevine.org/)
14:39:17	9523/9523	------	200	untouched ('OK')	text/html	etag:%222533-4fbc917caaf40%22	http://nicklevine.org/play/xhtml.lisp	nicklevine.org/play/xhtml.html	(from http://nicklevine.org/)
14:39:17	150621/150621	------	200	untouched ('')	application/pdf	etag:%2224c5d-4fe8ba3b06bc0%22	http://nicklevine.org/ilc2014/pplus/talk.pdf	nicklevine.org/ilc2014/pplus/talk.pdf	(from http://nicklevine.org/)
14:39:17	88657/88657	------	200	untouched ('')	application/pdf	etag:%2215a51-4fbc917bb6d00%22	http://nicklevine.org/claude/paper.pdf	nicklevine.org/claude/paper.pdf	(from http://nicklevine.org/)
14:39:17	151294/151294	------	200	untouched ('')	application/pdf	etag:%2224efe-4fbc917caaf40%22	http://nicklevine.org/sums/OnLatticesIsomorphictotheirIdealLattices.pdf	nicklevine.org/sums/OnLatticesIsomorphictotheirIdealLattices.pdf	(from http://nicklevine.org/)
14:39:17	4951/4951	------	200	untouched ('OK')	text/html	etag:%221357-52dde723ad080%22	http://www.nicklevine.org/lisp-book/	www.nicklevine.org/lisp-book/index.html	(from http://nicklevine.org/)
14:39:17	4120/4120	------	200	untouched ('OK')	text/html	etag:%221018-4fbc917caaf40%22	http://www.nicklevine.org/declarative/lectures/	www.nicklevine.org/declarative/lectures/index.html	(from http://nicklevine.org/)
14:39:17	78854/78854	------	200	untouched ('OK')	text/html	etag:%2213406-4fd5bea06ad40%22	http://www.nicklevine.org/ilc2003/	www.nicklevine.org/ilc2003/index.html	(from http://nicklevine.org/)
14:39:17	65075/65075	------	200	untouched ('OK')	text/html	etag:%22fe33-4fd5bea06ad40%22	http://www.nicklevine.org/ilc2002/	www.nicklevine.org/ilc2002/index.html	(from http://nicklevine.org/)
14:39:17	6484/6484	------	200	untouched ('OK')	text/html	etag:%221954-4fbc917caaf40%22	http://nicklevine.org/play/patching-made-easy.html	nicklevine.org/play/patching-made-easy.html	(from http://nicklevine.org/)
14:39:17	9876/9876	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jul%202017%2018:27:56%20GMT	http://nicklevine.org/cl-rabbit/	nicklevine.org/cl-rabbit/index.html	(from http://nicklevine.org/)
14:39:17	1094/1094	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jul%202017%2018:28:05%20GMT	http://nicklevine.org/jfli/	nicklevine.org/jfli/index.html	(from http://nicklevine.org/)
14:39:17	28216/28216	------	200	untouched ('OK')	text/html	etag:%226e38-4fbc917caaf40%22	http://nicklevine.org/jfli/jfli/docs/jfli.html	nicklevine.org/jfli/jfli/docs/jfli.html	(from http://nicklevine.org/)
14:39:17	4757/4757	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jul%202017%2018:28:07%20GMT	http://nicklevine.org/lw-p4/	nicklevine.org/lw-p4/index.html	(from http://nicklevine.org/)
14:39:17	3583/3583	------	200	untouched ('OK')	text/html	etag:%22dff-4fbc917caaf40%22	http://nicklevine.org/FastIndex/	nicklevine.org/FastIndex/index.html	(from http://nicklevine.org/)
14:39:17	91/91	------	200	untouched ('OK')	text/plain	etag:%225b-4fbc917caaf40%22	http://www.nicklevine.org/robots.txt		(from http://nicklevine.org/)
14:39:17	14632/14632	------	200	untouched ('OK')	text/html	etag:%223928-4fbc917bb6d00%22	http://nicklevine.org/contest/2003/index.html	nicklevine.org/contest/2003/index.html	(from http://nicklevine.org/)
14:39:17	46490/46490	------	200	untouched ('OK')	text/html	etag:%22b59a-4fbc917bb6d00%22	http://nicklevine.org/contest/2007/contest.html	nicklevine.org/contest/2007/contest.html	(from http://nicklevine.org/)
14:39:17	835569/835569	------	200	untouched ('')	application/pdf	etag:%22cbff1-4fbc917caaf40%22	http://nicklevine.org/sums/SuperconvergentRecoveryoftheGradientfromPiecewiseLinearFinite-elementApproximations.pdf	nicklevine.org/sums/SuperconvergentRecoveryoftheGradientfromPiecewiseLinearFinite-elementApproximations.pdf	(from http://nicklevine.org/)
14:39:17	4231/4231	------	200	untouched ('OK')	text/html	etag:%221087-4fbc917caaf40%22	http://nicklevine.org/els2014/	nicklevine.org/els2014/index.html	(from http://nicklevine.org/)
14:39:17	4706/4706	------	200	untouched ('OK')	text/html	etag:%221262-4fbc917caaf40%22	http://nicklevine.org/els2013/	nicklevine.org/els2013/index.html	(from http://nicklevine.org/)
14:39:17	21590/21590	------	200	untouched ('')	image/jpeg	etag:%225456-4fbc917caaf40%22	http://nicklevine.org/nick_levine.jpg	nicklevine.org/nick_levine.jpg	(from http://nicklevine.org/)
14:39:17	96014/96014	------	200	untouched ('')	image/jpeg	etag:%221770e-507707b2f9200%22	http://nicklevine.org/la-finca/map.jpg	nicklevine.org/la-finca/map.jpg	(from http://nicklevine.org/la-finca/)
14:39:17	91048/91048	------	200	untouched ('')	image/jpeg	etag:%22163a8-50af7603773c0%22	http://nicklevine.org/la-finca/turnoff.jpg	nicklevine.org/la-finca/turnoff.jpg	(from http://nicklevine.org/la-finca/)
14:39:17	129192/129192	------	200	untouched ('')	image/jpeg	etag:%221f8a8-50af7603773c0%22	http://nicklevine.org/la-finca/from-distance.jpg	nicklevine.org/la-finca/from-distance.jpg	(from http://nicklevine.org/la-finca/)
14:39:17	22713/22713	------	200	untouched ('')	image/jpeg	etag:%2258b9-50af7603773c0%22	http://nicklevine.org/la-finca/from-distance-thumb.jpg	nicklevine.org/la-finca/from-distance-thumb.jpg	(from http://nicklevine.org/la-finca/)
14:39:17	80351/80351	------	200	untouched ('')	image/jpeg	etag:%22139df-5362cc0f07bc0%22	http://nicklevine.org/la-finca/bear-right.jpg	nicklevine.org/la-finca/bear-right.jpg	(from http://nicklevine.org/la-finca/)
14:39:17	89193/89193	------	200	untouched ('')	image/jpeg	etag:%2215c69-5362cc0f07bc0%22	http://nicklevine.org/la-finca/finca.jpg	nicklevine.org/la-finca/finca.jpg	(from http://nicklevine.org/la-finca/)
14:39:17	105089/105089	------	200	untouched ('')	image/jpeg	etag:%2219a81-5362cc0f07bc0%22	http://nicklevine.org/la-finca/bear-left.jpg	nicklevine.org/la-finca/bear-left.jpg	(from http://nicklevine.org/la-finca/)
14:39:17	74913/74913	------	200	untouched ('')	image/jpeg	etag:%22124a1-5362cc0f07bc0%22	http://nicklevine.org/la-finca/climb.jpg	nicklevine.org/la-finca/climb.jpg	(from http://nicklevine.org/la-finca/)
14:39:17	149254/149254	------	200	untouched ('OK')	text/html	etag:%2224706-4fbc917bb6d00%22	http://nicklevine.org/claude/claude-1.0.2/manual/	nicklevine.org/claude/claude-1.0.2/manual/index.html	(from http://nicklevine.org/claude/)
14:39:17	760942/760942	------	200	untouched ('')	application/zip	etag:%22b9c6e-4fbc917bb6d00%22	http://nicklevine.org/claude/claude-1.0.2.zip	nicklevine.org/claude/claude-1.0.2.zip	(from http://nicklevine.org/claude/)
14:39:17	11910/11910	------	200	untouched ('')	text/plain	etag:%222e86-4fbc917bb6d00%22	http://nicklevine.org/claude/slides.txt	nicklevine.org/claude/slides.txt	(from http://nicklevine.org/claude/)
14:39:17	6931/6931	------	200	untouched ('OK')	text/html	etag:%221b13-4fbc917bb6d00%22	http://nicklevine.org/cl-log/master/pkg.lisp	nicklevine.org/cl-log/master/pkg.html	(from http://nicklevine.org/cl-log/)
14:39:17	20706/20706	------	200	untouched ('OK')	text/html	etag:%2250e2-4fbc917bb6d00%22	http://nicklevine.org/cl-log/master/cl-log.lisp	nicklevine.org/cl-log/master/cl-log.html	(from http://nicklevine.org/cl-log/)
14:39:17	359/359	------	200	untouched ('OK')	text/html	etag:%22167-4fbc917bb6d00%22	http://nicklevine.org/cl-log/master/cl-log.asd	nicklevine.org/cl-log/master/cl-log-2.html	(from http://nicklevine.org/cl-log/)
14:39:17	19406/19406	------	200	untouched ('OK')	text/html	etag:%224bce-4fbc917bb6d00%22	http://nicklevine.org/cl-log/master/cl-log-test.lisp	nicklevine.org/cl-log/master/cl-log-test.html	(from http://nicklevine.org/cl-log/)
14:39:17	23891/23891	------	200	untouched ('')	text/plain	etag:%225d53-50af7603773c0%22	http://nicklevine.org/cl-log/master/doc/index.txt	nicklevine.org/cl-log/master/doc/index.txt	(from http://nicklevine.org/cl-log/)
14:39:17	18463/18463	------	200	untouched ('')	application/x-gzip	etag:%22481f-4fbc917bb6d00%22	http://nicklevine.org/cl-log/cl-log-latest.tar.gz	nicklevine.org/cl-log/cl-log-latest.tar.gz	(from http://nicklevine.org/cl-log/)
14:39:17	978690/978690	------	200	untouched ('')	application/pdf	etag:%22eef02-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chgo.pdf	www.nicklevine.org/lisp-book/contents/chgo.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	869747/869747	------	200	untouched ('')	application/pdf	etag:%22d4573-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chgc.pdf	www.nicklevine.org/lisp-book/contents/chgc.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	1002710/1002710	------	200	untouched ('')	application/pdf	etag:%22f4cd6-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chopt.pdf	www.nicklevine.org/lisp-book/contents/chopt.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	869952/869952	------	200	untouched ('')	application/pdf	etag:%22d4640-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chhttp.pdf	www.nicklevine.org/lisp-book/contents/chhttp.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	12012/12012	------	200	untouched ('')	text/plain	etag:%222eec-52dde723ad080%22	http://www.nicklevine.org/lisp-book/talks/eclm-2011-10-23/slides.txt	www.nicklevine.org/lisp-book/talks/eclm-2011-10-23/slides.txt	(from http://www.nicklevine.org/lisp-book/)
14:39:17	120/120	------	200	untouched ('OK')	text/html	etag:%2278-52dde723ad080%22	http://www.nicklevine.org/lisp-book/talks/eclm-2011-10-23/html/00-title.html	www.nicklevine.org/lisp-book/talks/eclm-2011-10-23/html/00-title.html	(from http://www.nicklevine.org/lisp-book/)
14:39:17	48220/48220	------	200	untouched ('')	text/plain	etag:%22bc5c-52dde723ad080%22	http://www.nicklevine.org/lisp-book/talks/eclm-2011-10-23/plan.txt	www.nicklevine.org/lisp-book/talks/eclm-2011-10-23/plan.txt	(from http://www.nicklevine.org/lisp-book/)
14:39:17	37423/37423	------	200	untouched ('')	image/png	etag:%22922f-52dde723ad080%22	http://www.nicklevine.org/lisp-book/cover.png	www.nicklevine.org/lisp-book/cover.png	(from http://www.nicklevine.org/lisp-book/)
14:39:17	6812/6812	------	200	untouched ('OK')	text/html	etag:%221a9c-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/index.html	www.nicklevine.org/lisp-book/contents/index.html	(from http://www.nicklevine.org/lisp-book/)
14:39:17	1038221/1038221	------	200	untouched ('')	application/pdf	etag:%22fd78d-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chbasic.pdf	www.nicklevine.org/lisp-book/contents/chbasic.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	862185/862185	------	200	untouched ('')	application/pdf	etag:%22d27e9-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chac.pdf	www.nicklevine.org/lisp-book/contents/chac.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	864682/864682	------	200	untouched ('')	application/pdf	etag:%22d31aa-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chac2.pdf	www.nicklevine.org/lisp-book/contents/chac2.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	824145/824145	------	200	untouched ('')	application/pdf	etag:%22c9351-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chmp.pdf	www.nicklevine.org/lisp-book/contents/chmp.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	1404540/1404540	------	200	untouched ('')	application/pdf	etag:%22156e7c-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chimg.pdf	www.nicklevine.org/lisp-book/contents/chimg.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	1107137/1107137	------	200	untouched ('')	application/pdf	etag:%2210e4c1-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chslime.pdf	www.nicklevine.org/lisp-book/contents/chslime.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	896315/896315	------	200	untouched ('')	application/pdf	etag:%22dad3b-52dde723ad080%22	http://www.nicklevine.org/lisp-book/contents/chasdf.pdf	www.nicklevine.org/lisp-book/contents/chasdf.pdf	(from http://www.nicklevine.org/lisp-book/)
14:39:17	2675/2675	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jul%202017%2018:35:52%20GMT	http://www.nicklevine.org/declarative/assignment-1999/	www.nicklevine.org/declarative/assignment-1999/index.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	1356/1356	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jul%202017%2018:36:12%20GMT	http://www.nicklevine.org/declarative/assignment/	www.nicklevine.org/declarative/assignment/index.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	1179/1179	------	200	untouched ('OK')	text/html	date:Thu,%2027%20Jul%202017%2018:36:19%20GMT	http://www.nicklevine.org/declarative/lectures/exam/	www.nicklevine.org/declarative/lectures/exam/index.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	18620/18620	------	200	untouched ('OK')	text/html	etag:%2248bc-4fbc917caaf40%22	http://www.nicklevine.org/declarative/lectures/lectures/lecture-1.html	www.nicklevine.org/declarative/lectures/lectures/lecture-1.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	22706/22706	------	200	untouched ('OK')	text/html	etag:%2258b2-4fbc917caaf40%22	http://www.nicklevine.org/declarative/lectures/lectures/lecture-2.html	www.nicklevine.org/declarative/lectures/lectures/lecture-2.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	22635/22635	------	200	untouched ('OK')	text/html	etag:%22586b-4fbc917caaf40%22	http://www.nicklevine.org/declarative/lectures/lectures/lecture-3.html	www.nicklevine.org/declarative/lectures/lectures/lecture-3.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	22376/22376	------	200	untouched ('OK')	text/html	etag:%225768-4fbc917caaf40%22	http://www.nicklevine.org/declarative/lectures/lectures/lecture-4.html	www.nicklevine.org/declarative/lectures/lectures/lecture-4.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	23301/23301	------	200	untouched ('OK')	text/html	etag:%225b05-4fbc917caaf40%22	http://www.nicklevine.org/declarative/lectures/lectures/lecture-5.html	www.nicklevine.org/declarative/lectures/lectures/lecture-5.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	20187/20187	------	200	untouched ('OK')	text/html	etag:%224edb-4fbc917caaf40%22	http://www.nicklevine.org/declarative/lectures/lectures/lecture-6.html	www.nicklevine.org/declarative/lectures/lectures/lecture-6.html	(from http://www.nicklevine.org/declarative/lectures/)
14:39:18	21845/21845	------	200	untouched ('OK')	text/html	etag:%225555-4fbc917caaf40%22	http://www.nicklevine.org/declarative/lectures/lectures/lecture-7.html	www.nicklevine.org/declarative/lectures/lectures/lecture-7.html	(from http://www.nicklevine.org/declarative/lectures/)
