date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:24:45	75/75	---M--	200	added ('OK')	text/plain	etag:%2255da1fe4-4b%22	http://blog.thezerobit.com/robots.txt		(from )
12:24:46	13124/13124	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/	blog.thezerobit.com/index.html	(from )
12:24:46	13124/13124	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/index.html	blog.thezerobit.com/index-2.html	(from http://blog.thezerobit.com/)
12:24:46	400/400	---M--	200	added ('OK')	image/png	etag:%2255da147d-190%22	http://blog.thezerobit.com/favicon.png	blog.thezerobit.com/favicon.png	(from http://blog.thezerobit.com/)
12:24:47	38925/38925	---M--	200	added ('OK')	text/css	etag:%2255da147d-980d%22	http://blog.thezerobit.com/stylesheets/screen.css	blog.thezerobit.com/stylesheets/screen.css	(from http://blog.thezerobit.com/)
12:24:48	7020/7020	---M--	200	added ('OK')	application/x-javascript	etag:%2255da147d-1b6c%22	http://blog.thezerobit.com/javascripts/modernizr-2.0.js	blog.thezerobit.com/javascripts/modernizr-2.0.js	(from http://blog.thezerobit.com/)
12:24:48	8357/8357	---M--	200	added ('OK')	application/x-javascript	etag:%2255da147d-20a5%22	http://blog.thezerobit.com/javascripts/octopress.js	blog.thezerobit.com/javascripts/octopress.js	(from http://blog.thezerobit.com/)
12:24:48	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Sep%202016%2016:24:48%20GMT	http://blog.thezerobit.com/blog/archives	blog.thezerobit.com/blog/archives	(from http://blog.thezerobit.com/)
12:24:49	27727/27727	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/2014/06/05/the-flow-of-code.html	blog.thezerobit.com/2014/06/05/the-flow-of-code.html	(from http://blog.thezerobit.com/)
12:24:49	12165/12165	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/2014/05/25/python-3-is-killing-python.html	blog.thezerobit.com/2014/05/25/python-3-is-killing-python.html	(from http://blog.thezerobit.com/)
12:24:49	6844/6844	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/blog/archives/	blog.thezerobit.com/blog/archives/index.html	(from http://blog.thezerobit.com/)
12:24:50	28085/28085	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/2012/09/01/beautiful-quicksort-in-common-lisp.html	blog.thezerobit.com/2012/09/01/beautiful-quicksort-in-common-lisp.html	(from http://blog.thezerobit.com/)
12:24:50	16849/16849	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/2012/08/26/concurrency-in-common-lisp-with-chanl.html	blog.thezerobit.com/2012/08/26/concurrency-in-common-lisp-with-chanl.html	(from http://blog.thezerobit.com/)
12:24:50	24481/24481	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/2012/07/28/lazy-sequences-in-common-lisp.html	blog.thezerobit.com/2012/07/28/lazy-sequences-in-common-lisp.html	(from http://blog.thezerobit.com/)
12:24:51	53949/53949	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/2012/07/21/immutable-persistent-data-structures-in-common-lisp.html	blog.thezerobit.com/2012/07/21/immutable-persistent-data-structures-in-common-lisp.html	(from http://blog.thezerobit.com/)
12:24:51	2475/2475	---M--	200	added ('OK')	application/x-javascript	etag:%2255da147d-9ab%22	http://blog.thezerobit.com/javascripts/libs/jXHR.js	blog.thezerobit.com/javascripts/libs/jXHR.js	(from http://blog.thezerobit.com/)
12:24:51	1113/1113	---M--	200	added ('OK')	application/x-javascript	etag:%2255da147d-459%22	http://blog.thezerobit.com/javascripts/github.js	blog.thezerobit.com/javascripts/github.js	(from http://blog.thezerobit.com/)
12:24:51	636/636	---M--	200	added ('OK')	image/png	etag:%2255da147d-27c%22	http://blog.thezerobit.com/images/line-tile.png?1440285737	blog.thezerobit.com/images/line-tilef34b.png	(from http://blog.thezerobit.com/stylesheets/screen.css)
12:24:51	333/333	---M--	200	added ('OK')	image/png	etag:%2255da147d-14d%22	http://blog.thezerobit.com/images/search.png?1440285737	blog.thezerobit.com/images/searchf34b.png	(from http://blog.thezerobit.com/stylesheets/screen.css)
12:24:52	490/490	---M--	200	added ('OK')	image/png	etag:%2255da147d-1ea%22	http://blog.thezerobit.com/images/rss.png?1440285737	blog.thezerobit.com/images/rssf34b.png	(from http://blog.thezerobit.com/stylesheets/screen.css)
12:24:52	301/301	---M--	200	added ('OK')	image/png	etag:%2255da147d-12d%22	http://blog.thezerobit.com/images/email.png?1440285737	blog.thezerobit.com/images/emailf34b.png	(from http://blog.thezerobit.com/stylesheets/screen.css)
12:24:52	239/239	---M--	200	added ('OK')	image/png	etag:%2255da147d-ef%22	http://blog.thezerobit.com/images/code_bg.png?1440285737	blog.thezerobit.com/images/code_bgf34b.png	(from http://blog.thezerobit.com/stylesheets/screen.css)
12:24:53	17742/17742	---M--	200	added ('OK')	image/png	etag:%2255da147d-454e%22	http://blog.thezerobit.com/images/noise.png?1440285737	blog.thezerobit.com/images/noisef34b.png	(from http://blog.thezerobit.com/stylesheets/screen.css)
12:24:56	125847/125847	---M--	200	added ('OK')	text/xml	etag:%2255da1fe4-1eb97%22	http://blog.thezerobit.com/atom.xml	blog.thezerobit.com/atom.xml	(from http://blog.thezerobit.com/)
12:24:57	4091/4091	---M--	200	added ('OK')	text/xml	etag:%2255da147d-ffb%22	http://blog.thezerobit.com/assets/jwplayer/glow/glow.xml	blog.thezerobit.com/assets/jwplayer/glow/glow.xml	(from http://blog.thezerobit.com/javascripts/octopress.js)
12:24:57	6844/6844	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Aug%202015%2019:32:52%20GMT	http://blog.thezerobit.com/blog/archives/index.html	blog.thezerobit.com/blog/archives/index-2.html	(from http://blog.thezerobit.com/blog/archives/)
12:25:00	91375/91375	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2255da147d-164ef%22	http://blog.thezerobit.com/assets/jwplayer/player.swf	blog.thezerobit.com/assets/jwplayer/player.swf	(from http://blog.thezerobit.com/javascripts/octopress.js)
